baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
100345457,0.003,217659,103202903,446727,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV OKA Plaque formation after 5 days in HEL cell cultures compared to untreated controls.",Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346739,0.003,217670,103202903,446727,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV TS plaque formation after 5 days in HEL cell cultures compared to untreated controls.",Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346743,0.003,217670,103389906,493487,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV TS plaque formation after 5 days in HEL cell cultures compared to untreated controls.","6-(4-heptylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100364856,0.003,217508,103202903,446727,NULL,11585457,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Inhibition of viral cytopathic effect in infected human foreskin fibroblast cell in monolayers of VZV Ellen Vero cells by 50%,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,50,10335,NULL,NULL
100492096,0.003,216326,242582613,512291,NULL,7562946,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,antiviral activity as 50% inhibitory concentration against VZV,"4-amino-7-[(2R,3S,4R,5R)-3-fluoro-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrrolo[2,3-d]pyrimidine-5-carboxamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101437409,0.003,415400,103389896,493482,NULL,19328697,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella Zoster virus YS infected in HEL cells assessed as reduction in viral plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204409892,0.003,588201,103389810,493485,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus OKA infected in HEL cells assessed as reduction in virus induced cytopathicity,Unii-5xgi48Q2DH,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204410603,0.003,588200,124963370,51357702,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus YS infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
363648561,0.0032,1410507,404707332,145987024,NULL,29670705,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 assessed as inhibition of plaque formation measured after 5 days post-infection,"pentyl (2S)-2-[[5-[(6-aminopurin-9-yl)methyl]-2-oxo-1,4,2lambda5-dioxaphosphinan-2-yl]amino]-3-phenylpropanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
366457433,0.00355,1604295,440219288,46200812,NULL,31557612,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,Antiviral activity against Varicella zoster virus,"3-((2,3,5,6-Tetrafluoro-3'-(trifluoromethoxy)biphenyl-4-yl)carbamoyl)thiophene-2-carboxylic acid",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101437404,0.004,415400,103632944,44582845,NULL,19328697,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella Zoster virus YS infected in HEL cells assessed as reduction in viral plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[4-[(E)-prop-1-enyl]phenyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101437629,0.004,415399,103632944,44582845,NULL,19328697,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella Zoster virus Oka infected in HEL cells assessed as reduction in viral plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[4-[(E)-prop-1-enyl]phenyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698734,0.004,296673,103389810,493485,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells assessed as reduction of virus plaque formation after 5 days,Unii-5xgi48Q2DH,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
155735267,0.004,464100,103741785,9938296,NULL,20167488,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,Antiviral activity against Varicella zoster virus infected in HFF cells by plaque reduction assay,"(R)-9-(((2-(benzofuran-2-yl)-2-hydroxyethyl)(methyl)amino)methyl)-N-(4-chlorobenzyl)-1-methyl-2,7-dioxo-1,2,3,7-tetrahydropyrido[1,2,3-de]quinoxaline-6-carboxamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,128878,10335,NULL,NULL
204410599,0.004,588200,103389810,493485,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus YS infected in HEL cells assessed as reduction in virus induced cytopathicity,Unii-5xgi48Q2DH,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
363648554,0.004,1410507,404714914,145991894,NULL,29670705,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 assessed as inhibition of plaque formation measured after 5 days post-infection,"pentyl (2S)-2-[[5-[(6-aminopurin-9-yl)methyl]-2-oxo-1,4,2lambda5-dioxaphosphinan-2-yl]amino]-4-methylsulfanylbutanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
363648555,0.0043,1410507,404699313,145981493,NULL,29670705,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 assessed as inhibition of plaque formation measured after 5 days post-infection,"pentyl (2S)-2-[[5-[(6-aminopurin-9-yl)methyl]-2-oxo-1,4,2lambda5-dioxaphosphinan-2-yl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100435616,0.005,216153,103202903,446727,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration against TK+ Varicella-Zoster Virus (VZV) OKA strain,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100435618,0.005,216153,103391381,9906078,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration against TK+ Varicella-Zoster Virus (VZV) OKA strain,"5-(2-Bromo-vinyl)-1-((1S,2S,4S,5R)-4-hydroxy-5-hydroxymethyl-bicyclo[3.1.0]hex-2-yl)-1H-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100435948,0.005,147625,103202903,446727,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against OKA strain of thymidine kinase positive(TK+) Varicella-Zoster Virus (VZV),Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100435949,0.005,147625,103391381,9906078,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against OKA strain of thymidine kinase positive(TK+) Varicella-Zoster Virus (VZV),"5-(2-Bromo-vinyl)-1-((1S,2S,4S,5R)-4-hydroxy-5-hydroxymethyl-bicyclo[3.1.0]hex-2-yl)-1H-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100709402,0.005,216467,242581925,493490,NULL,15109620,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella-Zoster virus (YS),"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101735915,0.005,304883,103202903,446727,NULL,18052321,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells after 5 days,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101736721,0.005,304882,103202903,446727,NULL,18052321,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells after 5 days,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321575943,0.005,675213,160707046,136232617,NULL,22858222,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase negative VZV YS/R infected in HEL cells by plaque formation assay,"2-amino-9-[[(5S)-2-(3-hexadecoxypropoxy)-2-oxo-1,4,2lambda5-dioxaphosphinan-5-yl]methyl]-1H-purin-6-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321577814,0.005,675212,160707046,136232617,NULL,22858222,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase negative VZV 07/01 infected in HEL cells by plaque formation assay,"2-amino-9-[[(5S)-2-(3-hexadecoxypropoxy)-2-oxo-1,4,2lambda5-dioxaphosphinan-5-yl]methyl]-1H-purin-6-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100345456,0.0054,217659,103389906,493487,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV OKA Plaque formation after 5 days in HEL cell cultures compared to untreated controls.","6-(4-heptylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100319616,0.006,216303,103202903,446727,NULL,10579812,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Compound was evaluated for the inhibition of VZV strains of YS,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204409891,0.006,588201,124963370,51357702,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus OKA infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204410604,0.006,588200,124962092,51357146,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus YS infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-4-methylpentanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
321577698,0.006,675210,103202903,446727,NULL,22858222,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase positive VZV YS infected in HEL cells by plaque formation assay,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
366469308,0.0066,1610151,103202903,446727,NULL,31586832,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella zoster virus infected in human HELF cells assessed as reduction in virus-induced cytopathogenicity incubated for 7 days by Giemsa staining based microscopic analysis,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100435982,0.007,220079,103391381,9906078,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against YS strain of thymidine kinase positive(TK+) Varicella-Zoster Virus (VZV),"5-(2-Bromo-vinyl)-1-((1S,2S,4S,5R)-4-hydroxy-5-hydroxymethyl-bicyclo[3.1.0]hex-2-yl)-1H-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100436390,0.007,216154,103391381,9906078,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration against TK+ Varicella-Zoster Virus (VZV)YS strain,"5-(2-Bromo-vinyl)-1-((1S,2S,4S,5R)-4-hydroxy-5-hydroxymethyl-bicyclo[3.1.0]hex-2-yl)-1H-pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797357,0.007,216307,242582690,493477,NULL,10866384,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using Varicella-Zoster virus OKA strain,"6-(9-chlorononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101437410,0.007,415400,103633011,44582863,NULL,19328697,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella Zoster virus YS infected in HEL cells assessed as reduction in viral plaque formation after 5 days,"6-[4-[(E)-but-1-enyl]phenyl]-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101747283,0.007,307432,103549607,9870496,NULL,17434304,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,Antiviral activity against VZV Webster in HFF cells by plaque reduction assay,"N-[(4-chlorophenyl)methyl]-2-[[[(2R)-2-hydroxy-2-pyrazin-2-yl-ethyl]-methyl-amino]methyl]-7-methyl-4-oxo-thieno[2,3-b]pyridine-5-carboxamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,128878,10335,NULL,NULL
321546488,0.0075,665383,103202903,446727,NULL,22578783,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase-positive Varicella-zoster virus YS infected in HEL cells assessed as reduction in virus-induced cytopathicity,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100319618,0.008,216303,103389865,492115,NULL,10579812,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Compound was evaluated for the inhibition of VZV strains of YS,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100320203,0.008,216302,103390365,492114,NULL,10579812,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Compound was evaluated for the inhibition of VZV strains of OKA,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345419,0.008,217660,103390365,492114,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV OKA plaque formation after 5 days in HEL cell cultures compared to untreated controls.","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346738,0.008,217670,103389896,493482,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV TS plaque formation after 5 days in HEL cell cultures compared to untreated controls.","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346742,0.008,217670,103389865,492115,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV TS plaque formation after 5 days in HEL cell cultures compared to untreated controls.","6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100435984,0.008,220079,103202903,446727,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against YS strain of thymidine kinase positive(TK+) Varicella-Zoster Virus (VZV),Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100436391,0.008,216154,103202903,446727,NULL,14584954,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration against TK+ Varicella-Zoster Virus (VZV)YS strain,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100656751,0.008,216461,103390365,492114,NULL,11212118,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration required for reduction of plaque formation of Varicella-Zoster Virus (OKA strain),"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100656966,0.008,216462,103389865,492115,NULL,11212118,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Effective concentration required for reduction of plaque formation of Varicella-Zoster Virus, (YS strain)","6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100699716,0.008,216135,103390365,492114,NULL,14643358,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Concentration required to give 50% inhibition of replication of VZV OKA in tissue culture,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797245,0.008,216308,103389865,492115,NULL,10866384,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using Varicella-Zoster virus YS strain,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204409898,0.009,588201,124962092,51357146,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus OKA infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-4-methylpentanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
373963302,0.009,1782698,103504725,135398513,NULL,33894564,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus assessed as inhibition of viral replication,Acyclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
