CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
139316311,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[3-(propanoylamino)cyclobutyl]amino]pyridine-3-carboxamide",CCC(=O)NC1CC(C1)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C26H30FN7O3,507.6,4,8,"['SCHEMBL21161947', 'BDBM407513', 'US10336762, Compound 455', 'methyl ((1R,3r)-3-((2-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-5-(((R)- 2-fluoro-3-hydroxy-3- methylbutyl)carbamoyl) pyridin-4-yl)amino) cyclobutyl)carbamate']"
135307944,"2-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]-N-methyl-1,3-thiazole-4-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=NC(=CS2)C(=O)NC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C24H23FN8O3S,522.6,4,10,"['SCHEMBL20476171', 'BDBM407396', 'US10336762, Compound 338', '(R)-2-((2-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-5-((2-fluoro-3- hydroxy-3-methylbutyl) carbamoyl)pyridin-4-yl) amino)-N-methyl- thiazole-4- carboxamide']"
135308011,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(2-hydroxy-2-methylspiro[3.3]heptan-6-yl)amino]pyridine-3-carboxamide",CC1(CC2(C1)CC(C2)NC3=CC(=NC=C3C(=O)NC[C@H](C(C)(C)O)F)C4=CC=C5N4N=CC(=C5)C#N)O,C27H31FN6O3,506.6,4,8,"['SCHEMBL20476239', 'BDBM407568', 'US10336762, Compound 510', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((6-hydroxy- 6-methylspiro[3.3]heptan-2- yl)amino)nicotinamide']"
135307955,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]-N-[2-(methylamino)-2-oxoethyl]pyridine-3-carboxamide",CNC(=O)CNC(=O)C1=CN=C(C=C1NC23CCC(CC2)(CC3)O)C4=CC=C5N4N=CC(=C5)C#N,C25H27N7O3,473.5,4,7,"['SCHEMBL20476182', 'BDBM407392', 'US10336762, Compound 334', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-4-((4- hydroxybicyclo[2.2.2] octan-1-yl)amino)-N- (2-(methylamino)-2- oxoethyl)nicotinamide']"
135307809,"4-[(4-benzyl-1,3-thiazol-2-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=NC(=CS2)CC3=CC=CC=C3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C29H26FN7O2S,555.6,3,9,"['SCHEMBL20476034', 'BDBM407395', 'US10336762, Compound 337', '(R)-4-((4-benzylthiazol- 2-yl)amino)-6-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-N-(2-fluoro-3- hydroxy-3-methylbutyl) nicotinamide']"
138703926,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[4-(oxane-4-carbonylamino)cyclohexyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCC(CC2)NC(=O)C3CCOCC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C31H38FN7O4,591.7,4,9,"['SCHEMBL21079916', 'SCHEMBL21161791', 'BDBM407352', 'US10336762, Compound 294', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,4R)- 4-(tetrahydro-2H-pyran-4- carboxamido)cyclohexyl) amino)nicotinamide']"
138703904,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(4-hydroxy-1-bicyclo[2.2.2]octanyl)-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]pyridine-3-carboxamide",C1CC2(CCC1(CC2)NC3=CC(=NC=C3C(=O)NC45CCC(CC4)(CC5)O)C6=CC=C7N6N=CC(=C7)C#N)O,C30H34N6O3,526.6,4,7,"['SCHEMBL21079893', 'BDBM407460', 'US10336762, Compound 402', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(4- hydroxybicyclo[2.2.2] octan-1-yl)-4-((4-hydroxy- bicyclo[2.2.2]octan-1- yl)amino)nicotinamide']"
138703714,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(3R,4S)-3-fluorooxan-4-yl]-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)N[C@H]2CCOC[C@@H]2F)C3=CC=C4N3N=CC(=C4)C#N,C22H23FN6O2,422.5,2,7,"['SCHEMBL21079697', 'BDBM407380', 'US10336762, Compound 322', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((3R,4S)- 3-fluorotetrahydro-2H- pyran-4-yl)-4- (isopropylamino) nicotinamide']"
138703702,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[3-[[(2,2,2-trifluoroacetyl)amino]methyl]cyclobutyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNC(=O)C(F)(F)F)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H27F4N7O3,561.5,4,11,"['SCHEMBL21079684', 'SCHEMBL21161924', 'FGSBJKFNRKNDLN-VKIFBMEASA-N', 'BDBM407600', 'US10336762, Compound 542', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,3R)- 3-((2,2,2-trifluoroacetamido) methyl)cyclobutyl)amino) nicotinamide', '6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-((R)-2-fluoro-3-hydroxy-3-methylbutyl)-4-(((1r,3R)-3-((2,2,2-trifluoroacetamido) methyl)cyclobutyl)amino) nicotinamide']"
135307743,"N-(2-acetamido-1,3-thiazol-4-yl)-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2=CSC(=N2)NC(=O)C)C3=CC=C4N3N=CC(=C4)C#N,C22H20N8O2S,460.5,3,8,"['SCHEMBL20475965', 'BDBM407551', 'US10336762, Compound 493', 'N-(2-acetamidothiazol- 4-yl)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-4- (isopropylamino)nicotinamide']"
135307772,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[4-(2-methyl-1,3-oxazol-5-yl)cyclohexyl]amino]pyridine-3-carboxamide",CC1=NC=C(O1)C2CCC(CC2)NC3=CC(=NC=C3C(=O)NC[C@H](C(C)(C)O)F)C4=CC=C5N4N=CC(=C5)C#N,C29H32FN7O3,545.6,3,9,"['SCHEMBL20475995', 'BDBM407702', 'US10336762, Compound 644', 'US10336762, Compound 645', 'US10336762, Compound 646', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((4-(2- methyloxazol-5-yl)cyclo- hexyl)amino)nicotinamide']"
135308010,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[6-(2-hydroxypropan-2-yl)spiro[3.3]heptan-2-yl]-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CC3(C2)CC(C3)C(C)(C)O)C4=CC=C5N4N=CC(=C5)C#N,C27H32N6O2,472.6,3,6,"['SCHEMBL20476238', 'US10336762, Compound 5', 'BDBM407066', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-(6-(2- hydroxypropan-2- yl)spiro[3.3]heptan-2-yl)-4- (isopropylamino) nicotinamide']"
138703411,"4-[[3-(acetamidomethyl)cyclobutyl]amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(=O)NCC1CC(C1)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C26H30FN7O3,507.6,4,8,"['SCHEMBL21079387', 'SCHEMBL21161503', 'BDBM407602', 'US10336762, Compound 544', '4-(((1r,3R)-3- (acetamidomethyl) cyclobutyl)amino)- 6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)nicotinamide']"
135307845,"N-(3-acetamido-2,2-difluoropropyl)-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NCC(CNC(=O)C)(F)F)C2=CC=C3N2N=CC(=C3)C#N,C22H23F2N7O2,455.5,3,8,"['SCHEMBL20476071', 'LVAOVXDXFZBOQJ-UHFFFAOYSA-N', 'BDBM407609', 'US10336762, Compound 551', 'N-(3-acetamido-2,2- difluoropropyl)-6- (3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-(iso- propylamino)nicotinamide', 'N-(3-acetamido-2,2-difluoropropyl)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-(iso-propylamino)nicotinamide']"
135307825,"4-[(1-acetylpiperidin-4-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(=O)N1CCC(CC1)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C26H30FN7O3,507.6,3,8,"['SCHEMBL20476051', 'BDBM407077', 'US10336762, Compound 16', '(R)-4-((1-acetylpiperidin- 4-yl)amino)-6-(3-cyano- pyrrolo[1,2-b] pyridazin-7-yl)- N-(2-fluoro-3-hydroxy-3- methylbutyl)nicotinamide']"
135307959,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(5-methyl-1,3,4-thiadiazol-2-yl)amino]pyridine-3-carboxamide",CC1=NN=C(S1)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C22H21FN8O2S,480.5,3,10,"['SCHEMBL20476186', 'BDBM407205', 'US10336762, Compound 146', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-(2-fluoro- 3-hydroxy-3- methylbutyl)-4-((5-methyl- 1,3,4- thiadiazol-2-yl)amino) nicotinamide']"
135307951,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[4-(2-oxoazetidin-1-yl)-1-bicyclo[2.2.2]octanyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC23CCC(CC2)(CC3)N4CCC4=O)C5=CC=C6N5N=CC(=C6)C#N)F)O,C30H34FN7O3,559.6,3,8,"['SCHEMBL20476178', 'BDBM407463', 'US10336762, Compound 405', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((4-(2- oxoazetidin-1- yl)bicyclo[2.2.2]octan-1- yl)amino)nicotinamide']"
138703671,"4-[[6-(2-cyanopropan-2-yl)pyridin-3-yl]amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)(C#N)C1=NC=C(C=C1)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C28H27FN8O2,526.6,3,9,"['SCHEMBL21079652', 'BDBM407741', 'US10336762, Compound 683', '(R)-4-((6-(2-cyanopropan- 2-yl)pyridin-3-yl)amino)- 6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3-methyl- butyl)nicotinamide']"
139315962,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[[3-[[(2,2-difluorocyclopropanecarbonyl)amino]methyl]cyclobutyl]amino]-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNC(=O)C3CC3(F)F)C4=CC=C5N4N=CC(=C5)C#N)F)O,C28H30F3N7O3,569.6,4,10,"['SCHEMBL21161518', 'QOISDANWZIYIKH-NZNQNTMGSA-N', 'BDBM407753', 'US10336762, Compound 695', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-4- (((1R,3R)-3-(((R)-2,2- difluorocyclopropane-1- carboxamido)methyl) cyclobutyl)amino)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)nicotinamide', '6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-(((1R,3R)-3-(((R)-2,2-difluorocyclopropane-1-carboxamido)methyl) cyclobutyl)amino)-N-((R)-2-fluoro-3-hydroxy-3-methylbutyl)nicotinamide']"
139316195,"methyl N-[4-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-(methylcarbamoyl)pyridin-4-yl]amino]cyclohexyl]carbamate",CNC(=O)C1=CN=C(C=C1NC2CCC(CC2)NC(=O)OC)C3=CC=C4N3N=CC(=C4)C#N,C23H25N7O3,447.5,3,7,"['SCHEMBL21161789', 'BDBM407332', 'US10336762, Compound 274', 'methyl ((1r,4r)-4-((2-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-5- (methylcarbamoyl) pyridin-4-yl)amino) cyclohexyl)carbamate']"
139316140,"methyl N-[4-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]-1-bicyclo[2.2.1]heptanyl]carbamate",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC23CCC(C2)(CC3)NC(=O)OC)C4=CC=C5N4N=CC(=C5)C#N)F)O,C28H32FN7O4,549.6,4,9,"['SCHEMBL21161725', 'BDBM407558', 'US10336762, Compound 500', '(R)-methyl (4-((2-(3-cyano- pyrrolo[1,2-b]pyridazin-7- yl)-5-((2-fluoro-3-hydroxy-3- methylbutyl)carbamoyl) pyridin-4-yl)amino) bicyclo[2.2.1]heptan-1- yl)carbamate']"
139316123,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(1-methylsulfonylpiperidin-3-yl)amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCCN(C2)S(=O)(=O)C)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H30FN7O4S,543.6,3,10,"['SCHEMBL21161698', 'BDBM407316', 'US10336762, Compound 257', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((S)-1- (methylsulfonyl)piperidin- 3-yl)amino)nicotinamide']"
139316452,"methyl N-[1-[5-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]pyridin-2-yl]piperidin-4-yl]carbamate",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(C=C2)N3CCC(CC3)NC(=O)OC)C4=CC=C5N4N=CC(=C5)C#N)F)O,C31H34FN9O4,615.7,4,11,"['SCHEMBL21162158', 'BDBM407936', 'US10336762, Compound 881', '(R)-methyl (1-(5-((2-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-5- ((2-fluoro-3-hydroxy-3- methylbutyl)carbamoyl) pyridin-4-yl)amino) pyridin-2-yl)piperidin-4- yl)carbamate']"
139316399,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(1R)-3-hydroxycyclopentyl]-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)N[C@@H]2CCC(C2)O)C3=CC=C4N3N=CC(=C4)C#N,C22H24N6O2,404.5,3,6,"['SCHEMBL21162066', 'BDBM407247', 'US10336762, Compound 188', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((1R,3R)- 3-hydroxycyclopentyl)- 4-(isopropylamino) nicotinamide']"
139316327,"methyl N-[3-[[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]methyl]cyclobutyl]carbamate",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NCC2CC(C2)NC(=O)OC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H30FN7O4,523.6,4,9,"['SCHEMBL21161963', 'BDBM407673', 'US10336762, Compound 615', 'methyl ((1R,3r)-3-(((2-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-5-(((R)-2- fluoro-3-hydroxy-3- methylbutyl)carbamoyl) pyridin-4-yl)amino)methyl) cyclobutyl)carbamate']"
139316324,"methyl N-[[3-[[5-(cyanomethylcarbamoyl)-2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)pyridin-4-yl]amino]cyclobutyl]methyl]carbamate",COC(=O)NCC1CC(C1)NC2=CC(=NC=C2C(=O)NCC#N)C3=CC=C4N3N=CC(=C4)C#N,C23H22N8O3,458.5,3,8,"['SCHEMBL21161960', 'BDBM407671', 'US10336762, Compound 613', 'methyl (((1r,3r)-3-((5- ((cyanomethyl)carbamoyl)- 2-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)pyridin-4- yl)amino)cyclobutyl) methyl)carbamate']"
138703669,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-methyl-4-[[3-(methylcarbamoyl)cyclobutyl]amino]pyridine-3-carboxamide",CNC(=O)C1CC(C1)NC2=CC(=NC=C2C(=O)NC)C3=CC=C4N3N=CC(=C4)C#N,C21H21N7O2,403.4,3,6,"['SCHEMBL21079648', 'SCHEMBL21079650', 'SCHEMBL21080602', 'BDBM407529', 'BDBM407530', 'US10336762, Compound 471', 'US10336762, Compound 472', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N- methyl-4-(((1r,3r)-3- (methylcarbamoyl) cyclobutyl)amino) nicotinamide', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N- methyl-4-(((1s,3s)-3- (methylcarbamoyl) cyclobutyl)amino) nicotinamide']"
138703488,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[[1-(dimethylsulfamoyl)piperidin-4-yl]amino]-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCN(CC2)S(=O)(=O)N(C)C)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H33FN8O4S,572.7,3,11,"['SCHEMBL21079465', 'BDBM407303', 'US10336762, Compound 244', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-((1-(N,N- dimethylsulfamoyl)piperidin- 4-yl)amino)-N-(2-fluoro-3- hydroxy-3-methylbutyl) nicotinamide']"
138703576,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[4-(oxetan-3-yloxy)anilino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC=C(C=C2)OC3COC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C28H27FN6O4,530.5,3,9,"['SCHEMBL21079552', 'BDBM407625', 'US10336762, Compound 567', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3-methyl butyl)-4-((4-(oxetan-3-yloxy) phenyl)amino)nicotinamide']"
138703489,"4-[(5-cyano-4-methylpyridin-2-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC1=CC(=NC=C1C#N)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C26H23FN8O2,498.5,3,9,"['SCHEMBL21079466', 'BDBM407643', 'US10336762, Compound 585', '(R)-4-((5-cyano-4-methyl- pyridin-2-yl)amino)-6-(3- cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3-methyl- butyl)nicotinamide']"
138703476,"methyl (3R)-3-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]pyrrolidine-1-carboxylate",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1N[C@@H]2CCN(C2)C(=O)OC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H28FN7O4,509.5,3,9,"['SCHEMBL21079453', 'BDBM407808', 'US10336762, Compound 752', '(R)-methyl 3-((2-(3-cyano- pyrrolo[1,2-b]pyridazin-7- yl)-5-(((R)-2-fluoro-3- hydroxy-3-methylbutyl) carbamoyl)pyridin-4- yl)amino)pyrrolidine-1- carboxylate']"
139316400,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(3R)-3-hydroxycyclohexyl]-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CCC[C@H](C2)O)C3=CC=C4N3N=CC(=C4)C#N,C23H26N6O2,418.5,3,6,"['SCHEMBL21162067', 'BDBM407249', 'US10336762, Compound 190', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((1S,3R)- 3-hydroxycyclohexyl)-4- (isopropylamino) nicotinamide']"
139316449,"methyl N-[[3-[[5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]-2-pyrrolo[1,2-b]pyridazin-7-ylpyridin-4-yl]amino]cyclobutyl]methyl]carbamate",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNC(=O)OC)C3=CC=C4N3N=CC=C4)F)O,C25H31FN6O4,498.5,4,8,"['SCHEMBL21162155', 'BDBM407874', 'US10336762, Compound 818', 'methyl (((1R,3r)-3-((5- (((R)-2-fluoro-3-hydroxy- 3-methylbutyl)carbamoyl)-2- (pyrrolo[1,2-b]pyridazin-7- yl)pyridin-4-yl)amino)cyclo- butyl)methyl)carbamate']"
139316409,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(3S)-3-hydroxycyclopentyl]-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CC[C@@H](C2)O)C3=CC=C4N3N=CC(=C4)C#N,C22H24N6O2,404.5,3,6,"['SCHEMBL21162083', 'BDBM407248', 'US10336762, Compound 189', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((1S,3S)- 3-hydroxycyclopentyl)- 4-(isopropylamino) nicotinamide']"
138703472,"4-[[(3aR,6aS)-2-methylsulfonyl-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-5-yl]amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2C[C@@H]3CN(C[C@@H]3C2)S(=O)(=O)C)C4=CC=C5N4N=CC(=C5)C#N)F)O,C27H32FN7O4S,569.7,3,10,"['SCHEMBL21079449', 'SCHEMBL21080637', 'BDBM407306', 'BDBM407309', 'US10336762, Compound 247', 'US10336762, Compound 250', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)-4- (((3aR,5r,6aS)-2- (methylsulfonyl)octahydro- cyclopenta[c]pyrrol-5-yl) amino)nicotinamide', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)-4- (((3aR,5s,6aS)-2- (methylsulfonyl)octa- hydrocyclopenta[c] pyrrol-5-yl)amino) nicotinamide']"
138703608,"N-(cyanomethyl)-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[(3-hydroxy-3-methylcyclobutyl)amino]pyridine-3-carboxamide",CC1(CC(C1)NC2=CC(=NC=C2C(=O)NCC#N)C3=CC=C4N3N=CC(=C4)C#N)O,C21H19N7O2,401.4,3,7,"['SCHEMBL21079586', 'SCHEMBL21161490', 'SCHEMBL21161491', 'BDBM407446', 'BDBM407447', 'US10336762, Compound 388', 'US10336762, Compound 389', 'N-(cyanomethyl)-6-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-4- (((1r,3r)-3-hydroxy-3- methylcyclobutyl)amino) nicotinamide', 'N-(cyanomethyl)-6-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-4- (((1s,3s)-3-hydroxy-3- methylcyclobutyl)amino) nicotinamide']"
138703895,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[6-(methylcarbamoyl)pyridin-3-yl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(C=C2)C(=O)NC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H25FN8O3,516.5,4,9,"['SCHEMBL21079884', 'BDBM407637', 'US10336762, Compound 579', '(R)-5-((2-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-5-((2-fluoro-3- hydroxy-3- methylbutyl)carbamoyl) pyridin-4-yl)amino)-N- methylpicolinamide']"
138703838,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(2-oxaspiro[3.3]heptan-6-yl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CC3(C2)COC3)C4=CC=C5N4N=CC(=C5)C#N,C23H24N6O2,416.5,2,6,"['SCHEMBL21079825', 'BDBM407157', 'US10336762, Compound 96', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-(isopropyl- amino)-N-(2- oxaspiro[3.3]heptan-6-yl) nicotinamide']"
