cid,Probability of not Antimicrobial,Probability of Antimicrobial
94358774,0.70857185,0.29142815
94480465,0.25473315,0.74526685
94725030,0.75839245,0.24160755
96889965,0.68650055,0.31349945
97298911,0.5980197,0.40198028
97300904,0.57513076,0.42486924
101384430,0.8612932,0.13870677
110158190,0.50968325,0.49031672
116493392,0.75009924,0.24990077
117590597,0.5842681,0.41573188
117590598,0.5782129,0.42178708
118796809,0.04818189,0.9518181
121006623,0.65832615,0.34167385
121006713,0.6924025,0.30759755
121006759,0.4874006,0.5125994
121008097,0.6420934,0.35790655
121008378,0.60142666,0.39857334
121008390,0.50384164,0.49615836
121008400,0.5117099,0.48829004
121008410,0.44851553,0.55148447
121010087,0.6567557,0.34324428
121010102,0.57961714,0.42038286
121011847,0.23127162,0.7687284
121012732,0.30458927,0.6954107
121013684,0.2032659,0.7967341
121216429,0.5085525,0.4914475
121216763,0.5186583,0.48134172
121217040,0.43680787,0.5631921
121217041,0.50785255,0.49214745
121217181,0.49137354,0.50862646
121219141,0.42415327,0.57584673
121221202,0.39311218,0.6068878
121221790,0.61526406,0.3847359
121486788,0.3688423,0.6311577
121486815,0.59411633,0.40588364
121486862,0.6907671,0.3092329
121596082,0.75004923,0.24995078
121597152,0.578899,0.42110094
121606027,0.06501925,0.93498075
122130386,0.9290256,0.07097441
122130429,0.8231815,0.17681849
122360558,0.73757803,0.26242194
123570113,0.6696329,0.3303671
123789960,0.7041298,0.29587018
124254961,0.64150494,0.35849506
124301793,0.2172265,0.7827735
124363198,0.6362003,0.3637997
124383959,0.6170272,0.38297278
124407177,0.70365417,0.2963458
124407178,0.70365417,0.2963458
124428631,0.15351784,0.84648216
124430633,0.7567277,0.24327227
124430634,0.7567277,0.24327227
124528040,0.6123698,0.3876302
124554369,0.51638603,0.483614
124565863,0.44921517,0.5507848
124663253,0.47469532,0.5253047
124663254,0.47469532,0.5253047
124712750,0.8583474,0.14165257
124789650,0.722703,0.277297
125496087,0.69865704,0.30134296
125507100,0.6369946,0.36300543
125507539,0.55921626,0.44078377
129291491,0.62064755,0.37935242
129320226,0.6748424,0.32515758
129360144,0.52137405,0.47862595
129360145,0.52137405,0.47862595
129360192,0.8677142,0.13228577
129370145,0.8677142,0.13228577
129371096,0.8225436,0.17745636
129384392,0.8004854,0.1995146
129395379,0.32466972,0.6753303
129437559,0.49441618,0.5055838
129570363,0.27650964,0.72349036
129674064,0.55982375,0.44017625
129735822,0.64285004,0.35715
129787857,0.63246167,0.36753836
129889465,0.6314861,0.36851388
129893514,0.5419228,0.4580772
131700647,0.70116544,0.29883456
131708761,0.065458834,0.93454117
131801285,0.8587522,0.14124781
131846682,0.4942311,0.5057689
131846683,0.5450728,0.45492718
131846685,0.5450728,0.45492718
131846711,0.5652956,0.43470442
131846804,0.6711929,0.32880715
131846929,0.6447822,0.3552178
131848792,0.8003974,0.19960259
131849184,0.23069978,0.7693002
131850900,0.672963,0.32703698
131851102,0.44572276,0.55427724
131851496,0.6072366,0.39276335
131851734,0.9888311,0.0111689055
131852022,0.7787404,0.2212596
131852023,0.7905124,0.20948762
131852043,0.93607855,0.06392148
131852786,0.39203256,0.60796744
131853148,0.7908971,0.20910294
131853290,0.57688665,0.42311335
131853596,0.71349645,0.28650358
131853716,0.4025135,0.5974865
131853803,0.68357074,0.31642923
131854439,0.6387124,0.36128762
131855105,0.4158337,0.5841663
131856440,0.60935056,0.39064947
131856456,0.72464335,0.27535665
131857104,0.28965056,0.71034944
131857992,0.38150626,0.61849374
131858038,0.46106142,0.5389386
131858302,0.31567198,0.684328
131858479,0.20921856,0.79078144
131858671,0.64309263,0.35690737
131858771,0.6808982,0.3191018
131863288,0.320764,0.679236
131865813,0.72754717,0.2724528
131871944,0.8520269,0.1479731
131874103,0.57371116,0.42628884
131874830,0.4776476,0.5223524
131875799,0.8022421,0.1977579
131876195,0.13682467,0.86317533
131876802,0.42410982,0.5758902
131877035,0.45633268,0.5436673
131877129,0.740214,0.25978598
131878455,0.85576534,0.14423464
131878861,0.6595286,0.3404714
131878957,0.8067709,0.19322906
131880508,0.7330491,0.2669509
131880512,0.48651922,0.5134808
131880513,0.13408577,0.8659142
131880514,0.30087823,0.6991218
131880518,0.19655341,0.8034466
131880734,0.22879875,0.77120125
131880742,0.4174978,0.5825022
131881042,0.57161987,0.42838013
131881043,0.28558308,0.7144169
131881064,0.243456,0.756544
131881293,0.12936193,0.8706381
131881305,0.22134364,0.77865636
131881311,0.49765736,0.50234264
131881445,0.27521187,0.7247881
131881832,0.37386745,0.62613255
131882637,0.8259615,0.17403853
131882742,0.25383633,0.74616367
131882875,0.7111796,0.28882042
131883271,0.307369,0.692631
131883949,0.46106142,0.5389386
131884012,0.3834259,0.6165741
131884262,0.55774295,0.44225705
131884633,0.72349775,0.27650228
131884784,0.9488782,0.051121756
131884916,0.23391426,0.76608574
131884918,0.09857994,0.90142006
131884919,0.11072743,0.8892726
131884920,0.087762475,0.9122375
131885132,0.27018672,0.7298133
131885188,0.39460802,0.605392
131885190,0.19900429,0.8009957
131885191,0.054585516,0.9454145
131885200,0.2643602,0.7356398
131885343,0.33519334,0.66480666
131885345,0.2690465,0.7309535
131885479,0.5355997,0.46440032
131885796,0.5644001,0.43559995
131885958,0.8864453,0.11355473
131887892,0.37468123,0.62531877
133125648,0.56357276,0.43642727
133636852,0.6362003,0.3637997
134501092,0.28869992,0.7113001
134693185,0.77231383,0.2276862
134694066,0.2553473,0.7446527
134694916,0.87573224,0.12426778
134694950,0.9195744,0.08042561
134695307,0.3550762,0.6449238
135121947,0.73606175,0.26393825
135398677,0.888253,0.111747004
135404725,0.77520233,0.22479768
135405190,0.09849411,0.9015059
135410303,0.6243917,0.3756083
135415643,0.4547916,0.5452084
135415644,0.35909754,0.64090246
135423946,0.5992949,0.4007051
135434850,0.12461114,0.87538886
135434851,0.078030884,0.9219691
135462526,0.22062457,0.77937543
135482132,0.7048197,0.29518035
135491477,0.53563464,0.46436536
135499776,0.63081497,0.36918503
135508725,0.59745175,0.40254825
135509108,0.8880862,0.11191381
135513856,0.45261544,0.54738456
135515425,0.47021854,0.52978146
135518167,0.8175338,0.18246622
135521334,0.8119585,0.18804152
135524757,0.36731535,0.63268465
135537873,0.7529627,0.24703729
135583321,0.70363337,0.29636663
135583322,0.4707905,0.5292095
135596554,0.56043005,0.43956995
135596570,0.6039553,0.39604467
135602150,0.6766659,0.3233341
135692739,0.83540016,0.16459984
135713040,0.87790453,0.12209548
135743936,0.4645542,0.5354458
135764690,0.8741944,0.12580559
135768196,0.6821511,0.31784895
135783064,0.24059063,0.75940937
135921348,0.55438733,0.44561264
136069427,0.89973825,0.10026176
136084225,0.78651255,0.21348743
136132843,0.70817256,0.2918274
136227356,0.60385156,0.3961484
136232965,0.5647474,0.4352526
136232990,0.8734016,0.12659843
136272515,0.62043995,0.37956005
136385771,0.71113396,0.28886604
136415743,0.1713472,0.8286528
136623055,0.58508694,0.4149131
136633647,0.7624619,0.23753808
136736999,0.6172508,0.3827492
137077003,0.8287811,0.1712189
137077004,0.7040175,0.2959825
137128747,0.76939774,0.23060223
137179823,0.70482206,0.29517797
137182907,0.75218546,0.24781455
137185203,0.8947381,0.105261944
137185204,0.8628405,0.13715954
137185205,0.58593,0.41407
137187015,0.84698665,0.15301333
137198957,0.38757414,0.61242586
137202613,0.63519895,0.36480102
137218720,0.79246294,0.20753706
137221166,0.602597,0.39740303
137239458,0.6700143,0.32998568
137256436,0.6752573,0.32474265
137295291,0.8877016,0.11229843
137699081,0.7477224,0.25227758
137699423,0.7986269,0.20137309
137699529,0.7856988,0.21430123
137699531,0.6819633,0.31803665
137699671,0.63165903,0.368341
137699672,0.6116284,0.38837156
137937484,0.21820784,0.78179216
138107063,0.6748424,0.32515758
138114911,0.06502521,0.9349748
139025046,0.72082543,0.27917457
139025050,0.69421923,0.30578074
139025108,0.7258451,0.27415487
139025114,0.74340224,0.25659776
139025115,0.77467823,0.22532175
139025117,0.76315296,0.23684707
139025264,0.6160375,0.38396254
139025305,0.7845631,0.21543686
139025871,0.7452296,0.25477043
139026028,0.9188067,0.08119335
139592726,0.7477224,0.25227758
146157777,0.6621539,0.3378461
146158356,0.5563691,0.44363087
146674673,0.73612607,0.26387393
146674828,0.4640122,0.5359878
146681747,0.7307442,0.26925582
154701264,0.12715071,0.8728493
154701265,0.20983756,0.79016244
154701266,0.1609264,0.8390736
154705095,0.59633255,0.40366742
154726303,0.19659275,0.80340725
154746984,0.636618,0.363382
154790033,0.6282177,0.37178233
156587569,0.4494391,0.5505609
156588427,0.8645296,0.13547039
156588443,0.68314695,0.31685305
156594190,0.68012017,0.31987983
156594560,0.8791873,0.12081271
156594985,0.7114262,0.2885738
162354766,0.18336189,0.8166381
162640530,0.5881103,0.41188964
162640537,0.68480206,0.3151979
162641872,0.87573224,0.12426778
162641906,0.7534079,0.24659212
162642336,0.29358453,0.7064155
162660830,0.33339995,0.66660005
163285340,0.43846083,0.5615392
163285434,0.89282256,0.10717744
163285627,0.64387447,0.35612553
163320836,0.48216885,0.51783115
163320931,0.47355443,0.52644557
1468,0.5861429,0.41385707
3044,0.7868276,0.21317239
65148,0.8012043,0.19879569
72252,0.77024764,0.22975236
72501,0.4628722,0.5371278
84392,0.8324382,0.16756183
97078,0.618577,0.38142297
97235,0.514074,0.48592597
97454,0.6264887,0.37351128
97576,0.5859059,0.41409412
98581,0.97009563,0.029904393
100417,0.15148854,0.84851146
101382,0.736446,0.26355398
105116,0.4746521,0.5253479
121578,0.49361628,0.5063837
124156,0.5120474,0.48795262
124201,0.39109015,0.60890985
124316,0.4129069,0.5870931
124715,0.44139308,0.5586069
124923,0.449929,0.550071
125544,0.49503893,0.5049611
125623,0.61721474,0.38278526
126220,0.8505895,0.14941046
127187,0.77548796,0.22451203
128252,0.1749667,0.8250333
128359,0.83046865,0.16953132
128557,0.58616626,0.4138337
128757,0.67714953,0.32285044
129561,0.43820375,0.56179625
129862,0.5554469,0.44455308
129864,0.51095086,0.48904914
130209,0.52253324,0.47746676
130712,0.42971116,0.57028884
130775,0.8082749,0.19172509
131693,0.5113262,0.4886738
133135,0.17974818,0.8202518
134088,0.41230655,0.58769345
134150,0.45090884,0.54909116
154906,0.45832342,0.5416766
155395,0.6432274,0.3567726
158379,0.7528129,0.24718708
158855,0.44160694,0.55839306
159467,0.48443013,0.51556987
160067,0.56049037,0.43950966
163888,0.5440477,0.45595226
163947,0.15312839,0.8468716
167321,0.5381849,0.4618151
172963,0.67219615,0.32780382
175228,0.46070796,0.53929204
176826,0.18411344,0.81588656
188350,0.24778658,0.7522134
189237,0.28157878,0.7184212
189495,0.59214234,0.4078577
189898,0.28510195,0.71489805
191759,0.8159329,0.18406707
191803,0.904042,0.095958024
194168,0.822772,0.17722799
195909,0.619614,0.38038602
196433,0.62070215,0.37929785
196459,0.3591683,0.6408317
196709,0.33846134,0.66153866
196710,0.27409536,0.72590464
196788,0.16607744,0.83392256
197610,0.57893723,0.42106277
215493,0.46450675,0.53549325
217704,0.5098189,0.4901811
233065,0.63164854,0.36835146
245694,0.62200916,0.37799087
248010,0.6748424,0.32515758
254843,0.72077984,0.27922016
260474,0.48804212,0.5119579
289637,0.762067,0.23793298
317398,0.722703,0.277297
324310,0.5095104,0.4904896
365526,0.73749447,0.26250553
395997,0.6823076,0.31769237
401060,0.54684323,0.45315677
439541,0.61374736,0.38625267
439686,0.7110251,0.28897485
439866,0.87076825,0.12923175
439920,0.9511835,0.04881649
440393,0.8505895,0.14941046
444171,0.7571097,0.2428903
444450,0.6777494,0.3222506
446940,0.11156863,0.8884314
447069,0.775787,0.22421299
448378,0.74454516,0.25545484
448820,0.9854138,0.014586183
451451,0.67523587,0.32476416
451522,0.5704243,0.42957568
451616,0.75963134,0.24036865
451874,0.4088682,0.5911318
451877,0.77024764,0.22975236
451915,0.61753213,0.38246787
452054,0.2347691,0.7652309
452061,0.36537248,0.6346275
452090,0.65072656,0.34927344
452769,0.65578353,0.34421647
452774,0.64192826,0.35807174
452775,0.5686145,0.43138552
453168,0.60596204,0.39403793
453180,0.50188094,0.49811906
453996,0.1996764,0.8003236
454528,0.51268137,0.48731866
454530,0.51268137,0.48731866
454533,0.20769602,0.792304
454534,0.20769602,0.792304
454983,0.8609769,0.13902311
455179,0.51268137,0.48731866
455180,0.54768014,0.45231983
455182,0.20769602,0.792304
455669,0.79671276,0.20328726
456327,0.44662315,0.55337685
457015,0.5864549,0.41354507
460466,0.4842205,0.5157795
460467,0.48524833,0.5147517
461404,0.23801225,0.76198775
464373,0.20180726,0.79819274
464374,0.506555,0.49344498
464375,0.6349468,0.36505318
464377,0.5001849,0.4998151
464379,0.21557367,0.78442633
464388,0.6346618,0.3653382
465413,0.7719692,0.22803082
466018,0.44900805,0.55099195
466039,0.74347275,0.25652725
466400,0.55745435,0.44254565
466420,0.68650055,0.31349945
467290,0.48819155,0.51180845
467291,0.5129179,0.48708212
467292,0.61073977,0.38926023
467294,0.41316408,0.5868359
469074,0.31149334,0.68850666
469184,0.5516508,0.44834918
469441,0.36223,0.63777
469442,0.49010956,0.50989044
469699,0.73749447,0.26250553
469866,0.23127955,0.76872045
469867,0.5786414,0.4213586
469868,0.3156765,0.6843235
469869,0.64563036,0.35436967
470024,0.09002167,0.90997833
470046,0.7367776,0.2632224
470049,0.528504,0.47149596
470053,0.6772845,0.3227155
470065,0.55956936,0.44043067
470067,0.55462736,0.44537264
470797,0.570237,0.42976302
471865,0.75127846,0.24872153
472632,0.2945909,0.7054091
472633,0.601845,0.39815497
472635,0.76408744,0.23591259
472636,0.27486956,0.72513044
472637,0.4326939,0.5673061
472638,0.053292572,0.9467074
472655,0.2945909,0.7054091
472656,0.053292572,0.9467074
472657,0.30711687,0.69288313
472658,0.349455,0.650545
473083,0.64989775,0.35010225
475501,0.7049868,0.29501322
475524,0.23801225,0.76198775
476406,0.5704243,0.42957568
477547,0.6391784,0.36082157
477548,0.69696754,0.30303246
477875,0.20443481,0.7955652
478559,0.8044933,0.19550668
478560,0.8007984,0.19920155
478561,0.76182294,0.23817708
478563,0.47922206,0.52077794
479299,0.7473478,0.25265223
481078,0.449929,0.550071
481083,0.43188852,0.5681115
481528,0.16748762,0.8325124
481530,0.13206834,0.86793166
482632,0.20353276,0.79646724
489519,0.75540155,0.24459843
489877,0.4703533,0.5296467
490263,0.38591206,0.61408794
490310,0.59196806,0.40803194
490390,0.5607538,0.43924615
490432,0.5266608,0.47333923
490433,0.3926677,0.6073323
490444,0.44784474,0.55215526
490629,0.4546283,0.5453717
490630,0.45267838,0.5473216
490682,0.7263667,0.2736333
490683,0.7263667,0.2736333
490684,0.37408763,0.62591237
492032,0.75406766,0.24593233
492197,0.44501084,0.55498916
492200,0.587618,0.41238204
492409,0.08951086,0.91048914
492561,0.5942955,0.40570453
493442,0.33931386,0.66068614
493452,0.28104842,0.7189516
493453,0.6376475,0.3623525
493454,0.43417203,0.56582797
494271,0.6015558,0.39844418
495012,0.4786657,0.5213343
500247,0.52702314,0.47297686
501517,0.52021694,0.4797831
501518,0.36791104,0.63208896
501519,0.5650693,0.4349307
503009,0.6210705,0.3789295
503811,0.49657178,0.5034282
506146,0.69189453,0.30810547
510948,0.17953074,0.82046926
510983,0.5120474,0.48795262
511666,0.63787544,0.36212453
511856,0.80651444,0.19348556
511981,0.73749447,0.26250553
512136,0.29519886,0.70480114
512286,0.3523152,0.6476848
512290,0.075038075,0.9249619
512291,0.09540373,0.90459627
512590,0.098401666,0.90159833
512594,0.5047939,0.49520615
512595,0.34895813,0.65104187
512658,0.40370733,0.5962927
512679,0.3338772,0.6661228
512680,0.2216559,0.7783441
512705,0.7887215,0.2112785
512707,0.77209926,0.22790077
512708,0.3409468,0.6590532
512717,0.08011466,0.91988534
512718,0.06550735,0.93449265
512719,0.30339497,0.696605
512720,0.36602855,0.63397145
512724,0.39633083,0.60366917
513716,0.59347034,0.40652964
513870,0.4492706,0.5507294
515223,0.7589585,0.24104148
515224,0.7833886,0.21661137
516040,0.3550865,0.6449135
516053,0.44225353,0.55774647
516066,0.81952035,0.18047962
516072,0.6381384,0.36186156
516074,0.669634,0.330366
516084,0.52069336,0.47930664
586070,0.31340945,0.68659055
638036,0.74454516,0.25545484
639409,0.8126745,0.18732549
639614,0.70116544,0.29883456
1362195,0.73309857,0.26690143
2777912,0.3534879,0.6465121
2823635,0.2964812,0.7035188
3002879,0.59097755,0.40902245
3004988,0.2615835,0.7384165
3006525,0.64733714,0.35266286
3006932,0.8468383,0.1531617
3007123,0.8583703,0.14162971
3007215,0.090218246,0.90978175
3007217,0.07229555,0.92770445
3007218,0.07934761,0.9206524
3007220,0.12701052,0.8729895
3007223,0.08361024,0.91638976
3007224,0.18384308,0.8161569
3007919,0.19908619,0.8009138
3007920,0.44139308,0.5586069
3008125,0.45367366,0.54632634
3009784,0.64063877,0.35936123
3009858,0.7326578,0.2673422
3009862,0.55062485,0.44937515
3009936,0.117453694,0.8825463
3009937,0.07692313,0.92307687
3010291,0.50877154,0.4912285
3010376,0.52114373,0.47885627
3010377,0.52426445,0.47573552
3010378,0.418117,0.581883
3010380,0.46384102,0.536159
3010384,0.15739244,0.84260756
3010388,0.08257365,0.91742635
3010606,0.3141588,0.6858412
3011744,0.5797254,0.42027465
3011897,0.21617931,0.7838207
3011898,0.13447112,0.8655289
3011899,0.11580169,0.8841983
3011900,0.29758567,0.70241433
3011901,0.061639607,0.9383604
3034570,0.7310954,0.26890463
3034599,0.912456,0.08754403
3042985,0.66570187,0.33429816
3080608,0.48716795,0.51283205
3080705,0.5279751,0.4720249
3080922,0.60674226,0.39325777
3081390,0.71298915,0.28701085
3901376,0.60308504,0.39691493
5270525,0.70104814,0.29895183
5270727,0.43971455,0.56028545
5270802,0.72976995,0.27023003
5271015,0.5988001,0.40119988
5271297,0.5085293,0.49147066
5271785,0.48316908,0.5168309
5271786,0.5045428,0.49545717
5272654,0.6128017,0.38719836
5273506,0.2838512,0.7161488
5470408,0.3510887,0.6489113
6102683,0.73464274,0.2653573
6334737,0.5071561,0.49284393
6334920,0.47403604,0.52596396
6338568,0.7085804,0.29141966
6420052,0.74454516,0.25545484
6439425,0.5073391,0.49266085
6450904,0.086108744,0.91389126
6452664,0.3425569,0.6574431
6454537,0.2574101,0.7425899
6475236,0.16917282,0.8308272
6475823,0.12152445,0.87847555
6476927,0.5069608,0.4930392
6479205,0.3215177,0.6784823
6479393,0.32096016,0.67903984
6479521,0.18230855,0.81769145
6481833,0.42476058,0.5752394
6483433,0.12249309,0.8775069
6531437,0.75127846,0.24872153
6714006,0.4735263,0.5264737
6852187,0.84620094,0.15379903
6915817,0.73749447,0.26250553
7043952,0.6406145,0.35938552
9842606,0.085258186,0.9147418
9856930,0.6255765,0.3744235
9861379,0.39835835,0.60164165
9879442,0.4533587,0.5466413
9881445,0.7935288,0.20647123
9881814,0.82179487,0.17820515
9881866,0.48811096,0.51188904
9882903,0.57113373,0.42886624
9885936,0.045114517,0.9548855
9965654,0.49529368,0.5047063
10017261,0.5120474,0.48795262
10019708,0.40187538,0.5981246
10040688,0.50229305,0.49770695
10041129,0.27017176,0.72982824
10065192,0.33529586,0.66470414
10106801,0.7449919,0.25500813
10107866,0.4165429,0.5834571
10264872,0.6825172,0.3174828
10308889,0.6519665,0.3480335
10334791,0.33908617,0.6609138
10335670,0.8097447,0.1902553
10355712,0.6373266,0.36267337
10379132,0.72550434,0.27449566
10403118,0.4399702,0.5600298
10405378,0.6018713,0.3981287
10469813,0.463345,0.536655
10492175,0.74135506,0.2586449
10586962,0.7504087,0.2495913
10588735,0.63988626,0.36011377
